geo_value,time_value,value,disease,week,date
in,202448,59.0,RSV,202448,2024-11-30
ks,202448,13.0,RSV,202448,2024-11-30
ky,202448,60.0,RSV,202448,2024-11-30
la,202448,121.0,RSV,202448,2024-11-30
ma,202448,145.0,RSV,202448,2024-11-30
md,202448,113.0,RSV,202448,2024-11-30
me,202448,2.0,RSV,202448,2024-11-30
mi,202448,109.0,RSV,202448,2024-11-30
mn,202448,23.0,RSV,202448,2024-11-30
mo,202448,62.0,RSV,202448,2024-11-30
mp,202448,,RSV,202448,2024-11-30
ms,202448,77.0,RSV,202448,2024-11-30
mt,202448,2.0,RSV,202448,2024-11-30
nc,202448,125.0,RSV,202448,2024-11-30
nd,202448,0.0,RSV,202448,2024-11-30
ne,202448,7.0,RSV,202448,2024-11-30
nh,202448,6.0,RSV,202448,2024-11-30
nj,202448,283.0,RSV,202448,2024-11-30
nm,202448,6.0,RSV,202448,2024-11-30
nv,202448,24.0,RSV,202448,2024-11-30
ny,202448,563.0,RSV,202448,2024-11-30
oh,202448,197.0,RSV,202448,2024-11-30
ok,202448,15.0,RSV,202448,2024-11-30
or,202448,12.0,RSV,202448,2024-11-30
pa,202448,229.0,RSV,202448,2024-11-30
pr,202448,457.0,RSV,202448,2024-11-30
ri,202448,35.0,RSV,202448,2024-11-30
sc,202448,121.0,RSV,202448,2024-11-30
sd,202448,0.0,RSV,202448,2024-11-30
tn,202448,140.0,RSV,202448,2024-11-30
tx,202448,764.0,RSV,202448,2024-11-30
ut,202448,11.0,RSV,202448,2024-11-30
va,202448,99.0,RSV,202448,2024-11-30
vi,202448,0.0,RSV,202448,2024-11-30
vt,202448,3.0,RSV,202448,2024-11-30
wa,202448,44.0,RSV,202448,2024-11-30
wi,202448,21.0,RSV,202448,2024-11-30
wv,202448,27.0,RSV,202448,2024-11-30
wy,202448,3.0,RSV,202448,2024-11-30
ak,202449,3.0,RSV,202449,2024-12-07
al,202449,165.0,RSV,202449,2024-12-07
ar,202449,32.0,RSV,202449,2024-12-07
as,202449,0.0,RSV,202449,2024-12-07
az,202449,62.0,RSV,202449,2024-12-07
ca,202449,429.0,RSV,202449,2024-12-07
co,202449,34.0,RSV,202449,2024-12-07
ct,202449,60.0,RSV,202449,2024-12-07
dc,202449,4.0,RSV,202449,2024-12-07
de,202449,70.0,RSV,202449,2024-12-07
fl,202449,528.0,RSV,202449,2024-12-07
ga,202449,410.0,RSV,202449,2024-12-07
gu,202449,1.0,RSV,202449,2024-12-07
hi,202449,19.0,RSV,202449,2024-12-07
ia,202449,13.0,RSV,202449,2024-12-07
id,202449,5.0,RSV,202449,2024-12-07
il,202449,264.0,RSV,202449,2024-12-07
in,202449,73.0,RSV,202449,2024-12-07
ks,202449,14.0,RSV,202449,2024-12-07
ky,202449,96.0,RSV,202449,2024-12-07
la,202449,171.0,RSV,202449,2024-12-07
ma,202449,165.0,RSV,202449,2024-12-07
md,202449,125.0,RSV,202449,2024-12-07
me,202449,2.0,RSV,202449,2024-12-07
mi,202449,139.0,RSV,202449,2024-12-07
mn,202449,48.0,RSV,202449,2024-12-07
mo,202449,88.0,RSV,202449,2024-12-07
mp,202449,,RSV,202449,2024-12-07
ms,202449,108.0,RSV,202449,2024-12-07
mt,202449,0.0,RSV,202449,2024-12-07
nc,202449,167.0,RSV,202449,2024-12-07
nd,202449,1.0,RSV,202449,2024-12-07
ne,202449,7.0,RSV,202449,2024-12-07
nh,202449,19.0,RSV,202449,2024-12-07
nj,202449,290.0,RSV,202449,2024-12-07
nm,202449,9.0,RSV,202449,2024-12-07
nv,202449,29.0,RSV,202449,2024-12-07
ny,202449,725.0,RSV,202449,2024-12-07
oh,202449,285.0,RSV,202449,2024-12-07
ok,202449,25.0,RSV,202449,2024-12-07
or,202449,14.0,RSV,202449,2024-12-07
pa,202449,350.0,RSV,202449,2024-12-07
pr,202449,463.0,RSV,202449,2024-12-07
ri,202449,48.0,RSV,202449,2024-12-07
sc,202449,157.0,RSV,202449,2024-12-07
sd,202449,0.0,RSV,202449,2024-12-07
tn,202449,156.0,RSV,202449,2024-12-07
tx,202449,876.0,RSV,202449,2024-12-07
ut,202449,15.0,RSV,202449,2024-12-07
va,202449,104.0,RSV,202449,2024-12-07
vi,202449,0.0,RSV,202449,2024-12-07
vt,202449,5.0,RSV,202449,2024-12-07
wa,202449,71.0,RSV,202449,2024-12-07
wi,202449,33.0,RSV,202449,2024-12-07
wv,202449,17.0,RSV,202449,2024-12-07
wy,202449,5.0,RSV,202449,2024-12-07
ak,202450,18.0,RSV,202450,2024-12-14
al,202450,155.0,RSV,202450,2024-12-14
ar,202450,54.0,RSV,202450,2024-12-14
as,202450,0.0,RSV,202450,2024-12-14
az,202450,58.0,RSV,202450,2024-12-14
ca,202450,485.0,RSV,202450,2024-12-14
co,202450,68.0,RSV,202450,2024-12-14
ct,202450,100.0,RSV,202450,2024-12-14
dc,202450,14.0,RSV,202450,2024-12-14
de,202450,79.0,RSV,202450,2024-12-14
fl,202450,629.0,RSV,202450,2024-12-14
ga,202450,409.0,RSV,202450,2024-12-14
gu,202450,0.0,RSV,202450,2024-12-14
hi,202450,30.0,RSV,202450,2024-12-14
ia,202450,24.0,RSV,202450,2024-12-14
id,202450,10.0,RSV,202450,2024-12-14
il,202450,379.0,RSV,202450,2024-12-14
in,202450,142.0,RSV,202450,2024-12-14
ks,202450,20.0,RSV,202450,2024-12-14
ky,202450,132.0,RSV,202450,2024-12-14
la,202450,165.0,RSV,202450,2024-12-14
ma,202450,257.0,RSV,202450,2024-12-14
md,202450,179.0,RSV,202450,2024-12-14
me,202450,3.0,RSV,202450,2024-12-14
mi,202450,185.0,RSV,202450,2024-12-14
mn,202450,60.0,RSV,202450,2024-12-14
mo,202450,63.0,RSV,202450,2024-12-14
mp,202450,,RSV,202450,2024-12-14
ms,202450,103.0,RSV,202450,2024-12-14
mt,202450,2.0,RSV,202450,2024-12-14
nc,202450,284.0,RSV,202450,2024-12-14
nd,202450,0.0,RSV,202450,2024-12-14
ne,202450,9.0,RSV,202450,2024-12-14
nh,202450,28.0,RSV,202450,2024-12-14
nj,202450,406.0,RSV,202450,2024-12-14
nm,202450,12.0,RSV,202450,2024-12-14
nv,202450,45.0,RSV,202450,2024-12-14
ny,202450,874.0,RSV,202450,2024-12-14
oh,202450,371.0,RSV,202450,2024-12-14
ok,202450,40.0,RSV,202450,2024-12-14
or,202450,32.0,RSV,202450,2024-12-14
pa,202450,530.0,RSV,202450,2024-12-14
pr,202450,500.0,RSV,202450,2024-12-14
ri,202450,47.0,RSV,202450,2024-12-14
sc,202450,184.0,RSV,202450,2024-12-14
sd,202450,3.0,RSV,202450,2024-12-14
tn,202450,203.0,RSV,202450,2024-12-14
tx,202450,905.0,RSV,202450,2024-12-14
ut,202450,21.0,RSV,202450,2024-12-14
va,202450,94.0,RSV,202450,2024-12-14
vi,202450,0.0,RSV,202450,2024-12-14
vt,202450,8.0,RSV,202450,2024-12-14
wa,202450,125.0,RSV,202450,2024-12-14
wi,202450,60.0,RSV,202450,2024-12-14
wv,202450,39.0,RSV,202450,2024-12-14
wy,202450,6.0,RSV,202450,2024-12-14
ak,202451,20.0,RSV,202451,2024-12-21
al,202451,171.0,RSV,202451,2024-12-21
ar,202451,73.0,RSV,202451,2024-12-21
as,202451,2.0,RSV,202451,2024-12-21
az,202451,139.0,RSV,202451,2024-12-21
ca,202451,612.0,RSV,202451,2024-12-21
co,202451,111.0,RSV,202451,2024-12-21
ct,202451,107.0,RSV,202451,2024-12-21
dc,202451,9.0,RSV,202451,2024-12-21
de,202451,112.0,RSV,202451,2024-12-21
fl,202451,606.0,RSV,202451,2024-12-21
ga,202451,438.0,RSV,202451,2024-12-21
gu,202451,0.0,RSV,202451,2024-12-21
hi,202451,21.0,RSV,202451,2024-12-21
ia,202451,41.0,RSV,202451,2024-12-21
id,202451,28.0,RSV,202451,2024-12-21
il,202451,486.0,RSV,202451,2024-12-21
in,202451,206.0,RSV,202451,2024-12-21
ks,202451,46.0,RSV,202451,2024-12-21
ky,202451,181.0,RSV,202451,2024-12-21
la,202451,177.0,RSV,202451,2024-12-21
ma,202451,232.0,RSV,202451,2024-12-21
md,202451,199.0,RSV,202451,2024-12-21
me,202451,7.0,RSV,202451,2024-12-21
mi,202451,224.0,RSV,202451,2024-12-21
mn,202451,109.0,RSV,202451,2024-12-21
mo,202451,96.0,RSV,202451,2024-12-21
mp,202451,,RSV,202451,2024-12-21
ms,202451,84.0,RSV,202451,2024-12-21
mt,202451,4.0,RSV,202451,2024-12-21
nc,202451,388.0,RSV,202451,2024-12-21
nd,202451,4.0,RSV,202451,2024-12-21
ne,202451,39.0,RSV,202451,2024-12-21
nh,202451,39.0,RSV,202451,2024-12-21
nj,202451,454.0,RSV,202451,2024-12-21
nm,202451,18.0,RSV,202451,2024-12-21
nv,202451,62.0,RSV,202451,2024-12-21
ny,202451,990.0,RSV,202451,2024-12-21
oh,202451,560.0,RSV,202451,2024-12-21
ok,202451,58.0,RSV,202451,2024-12-21
or,202451,34.0,RSV,202451,2024-12-21
pa,202451,992.0,RSV,202451,2024-12-21
pr,202451,436.0,RSV,202451,2024-12-21
ri,202451,61.0,RSV,202451,2024-12-21
sc,202451,217.0,RSV,202451,2024-12-21
sd,202451,1.0,RSV,202451,2024-12-21
tn,202451,238.0,RSV,202451,2024-12-21
tx,202451,978.0,RSV,202451,2024-12-21
ut,202451,33.0,RSV,202451,2024-12-21
va,202451,199.0,RSV,202451,2024-12-21
vi,202451,0.0,RSV,202451,2024-12-21
vt,202451,4.0,RSV,202451,2024-12-21
wa,202451,146.0,RSV,202451,2024-12-21
wi,202451,78.0,RSV,202451,2024-12-21
wv,202451,53.0,RSV,202451,2024-12-21
wy,202451,16.0,RSV,202451,2024-12-21
ak,202452,28.0,RSV,202452,2024-12-28
al,202452,171.0,RSV,202452,2024-12-28
ar,202452,82.0,RSV,202452,2024-12-28
as,202452,0.0,RSV,202452,2024-12-28
az,202452,163.0,RSV,202452,2024-12-28
ca,202452,748.0,RSV,202452,2024-12-28
co,202452,137.0,RSV,202452,2024-12-28
ct,202452,155.0,RSV,202452,2024-12-28
dc,202452,9.0,RSV,202452,2024-12-28
de,202452,104.0,RSV,202452,2024-12-28
fl,202452,616.0,RSV,202452,2024-12-28
ga,202452,426.0,RSV,202452,2024-12-28
gu,202452,0.0,RSV,202452,2024-12-28
hi,202452,16.0,RSV,202452,2024-12-28
ia,202452,49.0,RSV,202452,2024-12-28
id,202452,30.0,RSV,202452,2024-12-28
il,202452,575.0,RSV,202452,2024-12-28
in,202452,230.0,RSV,202452,2024-12-28
ks,202452,57.0,RSV,202452,2024-12-28
ky,202452,208.0,RSV,202452,2024-12-28
la,202452,217.0,RSV,202452,2024-12-28
ma,202452,251.0,RSV,202452,2024-12-28
md,202452,183.0,RSV,202452,2024-12-28
me,202452,6.0,RSV,202452,2024-12-28
mi,202452,464.0,RSV,202452,2024-12-28
mn,202452,133.0,RSV,202452,2024-12-28
mo,202452,174.0,RSV,202452,2024-12-28
mp,202452,,RSV,202452,2024-12-28
ms,202452,76.0,RSV,202452,2024-12-28
mt,202452,6.0,RSV,202452,2024-12-28
nc,202452,525.0,RSV,202452,2024-12-28
nd,202452,2.0,RSV,202452,2024-12-28
ne,202452,34.0,RSV,202452,2024-12-28
nh,202452,49.0,RSV,202452,2024-12-28
nj,202452,501.0,RSV,202452,2024-12-28
nm,202452,34.0,RSV,202452,2024-12-28
nv,202452,62.0,RSV,202452,2024-12-28
ny,202452,1041.0,RSV,202452,2024-12-28
oh,202452,569.0,RSV,202452,2024-12-28
ok,202452,113.0,RSV,202452,2024-12-28
or,202452,90.0,RSV,202452,2024-12-28
pa,202452,1054.0,RSV,202452,2024-12-28
pr,202452,360.0,RSV,202452,2024-12-28
ri,202452,73.0,RSV,202452,2024-12-28
sc,202452,257.0,RSV,202452,2024-12-28
sd,202452,5.0,RSV,202452,2024-12-28
tn,202452,292.0,RSV,202452,2024-12-28
tx,202452,1139.0,RSV,202452,2024-12-28
ut,202452,57.0,RSV,202452,2024-12-28
va,202452,177.0,RSV,202452,2024-12-28
vi,202452,0.0,RSV,202452,2024-12-28
vt,202452,15.0,RSV,202452,2024-12-28
wa,202452,165.0,RSV,202452,2024-12-28
wi,202452,112.0,RSV,202452,2024-12-28
wv,202452,100.0,RSV,202452,2024-12-28
wy,202452,14.0,RSV,202452,2024-12-28
ak,202501,37.0,RSV,202501,2025-01-04
al,202501,171.0,RSV,202501,2025-01-04
ar,202501,107.0,RSV,202501,2025-01-04
as,202501,3.0,RSV,202501,2025-01-04
az,202501,208.0,RSV,202501,2025-01-04
ca,202501,943.0,RSV,202501,2025-01-04
co,202501,168.0,RSV,202501,2025-01-04
ct,202501,204.0,RSV,202501,2025-01-04
dc,202501,3.0,RSV,202501,2025-01-04
de,202501,155.0,RSV,202501,2025-01-04
fl,202501,799.0,RSV,202501,2025-01-04
ga,202501,505.0,RSV,202501,2025-01-04
gu,202501,0.0,RSV,202501,2025-01-04
hi,202501,50.0,RSV,202501,2025-01-04
ia,202501,65.0,RSV,202501,2025-01-04
id,202501,43.0,RSV,202501,2025-01-04
il,202501,771.0,RSV,202501,2025-01-04
in,202501,341.0,RSV,202501,2025-01-04
ks,202501,104.0,RSV,202501,2025-01-04
ky,202501,333.0,RSV,202501,2025-01-04
la,202501,298.0,RSV,202501,2025-01-04
ma,202501,515.0,RSV,202501,2025-01-04
md,202501,262.0,RSV,202501,2025-01-04
me,202501,15.0,RSV,202501,2025-01-04
mi,202501,552.0,RSV,202501,2025-01-04
mn,202501,205.0,RSV,202501,2025-01-04
mo,202501,262.0,RSV,202501,2025-01-04
mp,202501,,RSV,202501,2025-01-04
ms,202501,98.0,RSV,202501,2025-01-04
mt,202501,16.0,RSV,202501,2025-01-04
nc,202501,738.0,RSV,202501,2025-01-04
nd,202501,13.0,RSV,202501,2025-01-04
ne,202501,47.0,RSV,202501,2025-01-04
nh,202501,63.0,RSV,202501,2025-01-04
nj,202501,613.0,RSV,202501,2025-01-04
nm,202501,48.0,RSV,202501,2025-01-04
nv,202501,112.0,RSV,202501,2025-01-04
ny,202501,1230.0,RSV,202501,2025-01-04
oh,202501,739.0,RSV,202501,2025-01-04
ok,202501,153.0,RSV,202501,2025-01-04
or,202501,138.0,RSV,202501,2025-01-04
pa,202501,1301.0,RSV,202501,2025-01-04
pr,202501,397.0,RSV,202501,2025-01-04
ri,202501,70.0,RSV,202501,2025-01-04
sc,202501,360.0,RSV,202501,2025-01-04
sd,202501,3.0,RSV,202501,2025-01-04
tn,202501,400.0,RSV,202501,2025-01-04
tx,202501,1286.0,RSV,202501,2025-01-04
ut,202501,110.0,RSV,202501,2025-01-04
va,202501,323.0,RSV,202501,2025-01-04
vi,202501,0.0,RSV,202501,2025-01-04
vt,202501,18.0,RSV,202501,2025-01-04
wa,202501,193.0,RSV,202501,2025-01-04
wi,202501,184.0,RSV,202501,2025-01-04
wv,202501,146.0,RSV,202501,2025-01-04
wy,202501,6.0,RSV,202501,2025-01-04
ak,202502,24.0,RSV,202502,2025-01-11
al,202502,152.0,RSV,202502,2025-01-11
ar,202502,80.0,RSV,202502,2025-01-11
as,202502,0.0,RSV,202502,2025-01-11
az,202502,272.0,RSV,202502,2025-01-11
ca,202502,810.0,RSV,202502,2025-01-11
co,202502,138.0,RSV,202502,2025-01-11
ct,202502,215.0,RSV,202502,2025-01-11
dc,202502,5.0,RSV,202502,2025-01-11
de,202502,66.0,RSV,202502,2025-01-11
fl,202502,669.0,RSV,202502,2025-01-11
ga,202502,322.0,RSV,202502,2025-01-11
gu,202502,0.0,RSV,202502,2025-01-11
hi,202502,28.0,RSV,202502,2025-01-11
ia,202502,172.0,RSV,202502,2025-01-11
id,202502,34.0,RSV,202502,2025-01-11
il,202502,560.0,RSV,202502,2025-01-11
in,202502,232.0,RSV,202502,2025-01-11
ks,202502,81.0,RSV,202502,2025-01-11
ky,202502,202.0,RSV,202502,2025-01-11
la,202502,228.0,RSV,202502,2025-01-11
ma,202502,362.0,RSV,202502,2025-01-11
md,202502,154.0,RSV,202502,2025-01-11
me,202502,24.0,RSV,202502,2025-01-11
mi,202502,641.0,RSV,202502,2025-01-11
mn,202502,231.0,RSV,202502,2025-01-11
mo,202502,199.0,RSV,202502,2025-01-11
mp,202502,,RSV,202502,2025-01-11
ms,202502,64.0,RSV,202502,2025-01-11
mt,202502,13.0,RSV,202502,2025-01-11
nc,202502,546.0,RSV,202502,2025-01-11
nd,202502,8.0,RSV,202502,2025-01-11
ne,202502,42.0,RSV,202502,2025-01-11
nh,202502,61.0,RSV,202502,2025-01-11
nj,202502,504.0,RSV,202502,2025-01-11
nm,202502,43.0,RSV,202502,2025-01-11
nv,202502,78.0,RSV,202502,2025-01-11
ny,202502,889.0,RSV,202502,2025-01-11
oh,202502,545.0,RSV,202502,2025-01-11
ok,202502,134.0,RSV,202502,2025-01-11
or,202502,90.0,RSV,202502,2025-01-11
pa,202502,1382.0,RSV,202502,2025-01-11
pr,202502,300.0,RSV,202502,2025-01-11
ri,202502,66.0,RSV,202502,2025-01-11
sc,202502,216.0,RSV,202502,2025-01-11
sd,202502,7.0,RSV,202502,2025-01-11
tn,202502,240.0,RSV,202502,2025-01-11
tx,202502,778.0,RSV,202502,2025-01-11
ut,202502,82.0,RSV,202502,2025-01-11
va,202502,196.0,RSV,202502,2025-01-11
vi,202502,0.0,RSV,202502,2025-01-11
vt,202502,14.0,RSV,202502,2025-01-11
wa,202502,115.0,RSV,202502,2025-01-11
wi,202502,182.0,RSV,202502,2025-01-11
wv,202502,99.0,RSV,202502,2025-01-11
wy,202502,14.0,RSV,202502,2025-01-11
ak,202503,13.0,RSV,202503,2025-01-18
al,202503,96.0,RSV,202503,2025-01-18
ar,202503,83.0,RSV,202503,2025-01-18
as,202503,7.0,RSV,202503,2025-01-18
az,202503,257.0,RSV,202503,2025-01-18
ca,202503,769.0,RSV,202503,2025-01-18
co,202503,196.0,RSV,202503,2025-01-18
ct,202503,170.0,RSV,202503,2025-01-18
dc,202503,4.0,RSV,202503,2025-01-18
de,202503,48.0,RSV,202503,2025-01-18
fl,202503,628.0,RSV,202503,2025-01-18
ga,202503,267.0,RSV,202503,2025-01-18
gu,202503,0.0,RSV,202503,2025-01-18
hi,202503,22.0,RSV,202503,2025-01-18
ia,202503,88.0,RSV,202503,2025-01-18
id,202503,43.0,RSV,202503,2025-01-18
il,202503,533.0,RSV,202503,2025-01-18
in,202503,217.0,RSV,202503,2025-01-18
ks,202503,70.0,RSV,202503,2025-01-18
ky,202503,175.0,RSV,202503,2025-01-18
la,202503,148.0,RSV,202503,2025-01-18
ma,202503,304.0,RSV,202503,2025-01-18
md,202503,127.0,RSV,202503,2025-01-18
me,202503,34.0,RSV,202503,2025-01-18
mi,202503,495.0,RSV,202503,2025-01-18
mn,202503,212.0,RSV,202503,2025-01-18
mo,202503,187.0,RSV,202503,2025-01-18
mp,202503,,RSV,202503,2025-01-18
ms,202503,49.0,RSV,202503,2025-01-18
mt,202503,13.0,RSV,202503,2025-01-18
nc,202503,468.0,RSV,202503,2025-01-18
nd,202503,8.0,RSV,202503,2025-01-18
ne,202503,42.0,RSV,202503,2025-01-18
nh,202503,47.0,RSV,202503,2025-01-18
nj,202503,452.0,RSV,202503,2025-01-18
nm,202503,70.0,RSV,202503,2025-01-18
nv,202503,73.0,RSV,202503,2025-01-18
ny,202503,716.0,RSV,202503,2025-01-18
oh,202503,499.0,RSV,202503,2025-01-18
ok,202503,118.0,RSV,202503,2025-01-18
or,202503,74.0,RSV,202503,2025-01-18
pa,202503,1063.0,RSV,202503,2025-01-18
pr,202503,134.0,RSV,202503,2025-01-18
ri,202503,37.0,RSV,202503,2025-01-18
sc,202503,176.0,RSV,202503,2025-01-18
sd,202503,7.0,RSV,202503,2025-01-18
tn,202503,171.0,RSV,202503,2025-01-18
tx,202503,677.0,RSV,202503,2025-01-18
ut,202503,101.0,RSV,202503,2025-01-18
va,202503,151.0,RSV,202503,2025-01-18
vi,202503,0.0,RSV,202503,2025-01-18
vt,202503,11.0,RSV,202503,2025-01-18
wa,202503,116.0,RSV,202503,2025-01-18
wi,202503,192.0,RSV,202503,2025-01-18
wv,202503,92.0,RSV,202503,2025-01-18
wy,202503,18.0,RSV,202503,2025-01-18
ak,202504,22.0,RSV,202504,2025-01-25
al,202504,73.0,RSV,202504,2025-01-25
ar,202504,72.0,RSV,202504,2025-01-25
as,202504,,RSV,202504,2025-01-25
az,202504,257.0,RSV,202504,2025-01-25
ca,202504,748.0,RSV,202504,2025-01-25
co,202504,217.0,RSV,202504,2025-01-25
ct,202504,129.0,RSV,202504,2025-01-25
dc,202504,8.0,RSV,202504,2025-01-25
de,202504,42.0,RSV,202504,2025-01-25
fl,202504,552.0,RSV,202504,2025-01-25
ga,202504,174.0,RSV,202504,2025-01-25
gu,202504,1.0,RSV,202504,2025-01-25
hi,202504,20.0,RSV,202504,2025-01-25
ia,202504,105.0,RSV,202504,2025-01-25
id,202504,47.0,RSV,202504,2025-01-25
il,202504,410.0,RSV,202504,2025-01-25
in,202504,205.0,RSV,202504,2025-01-25
ks,202504,71.0,RSV,202504,2025-01-25
ky,202504,114.0,RSV,202504,2025-01-25
la,202504,122.0,RSV,202504,2025-01-25
ma,202504,319.0,RSV,202504,2025-01-25
md,202504,83.0,RSV,202504,2025-01-25
me,202504,29.0,RSV,202504,2025-01-25
mi,202504,512.0,RSV,202504,2025-01-25
mn,202504,197.0,RSV,202504,2025-01-25
mo,202504,158.0,RSV,202504,2025-01-25
mp,202504,,RSV,202504,2025-01-25
ms,202504,62.0,RSV,202504,2025-01-25
mt,202504,23.0,RSV,202504,2025-01-25
nc,202504,418.0,RSV,202504,2025-01-25
nd,202504,10.0,RSV,202504,2025-01-25
ne,202504,65.0,RSV,202504,2025-01-25
nh,202504,37.0,RSV,202504,2025-01-25
nj,202504,331.0,RSV,202504,2025-01-25
nm,202504,56.0,RSV,202504,2025-01-25
nv,202504,59.0,RSV,202504,2025-01-25
ny,202504,625.0,RSV,202504,2025-01-25
oh,202504,396.0,RSV,202504,2025-01-25
ok,202504,148.0,RSV,202504,2025-01-25
or,202504,110.0,RSV,202504,2025-01-25
pa,202504,940.0,RSV,202504,2025-01-25
pr,202504,74.0,RSV,202504,2025-01-25
ri,202504,43.0,RSV,202504,2025-01-25
sc,202504,120.0,RSV,202504,2025-01-25
sd,202504,5.0,RSV,202504,2025-01-25
tn,202504,138.0,RSV,202504,2025-01-25
tx,202504,536.0,RSV,202504,2025-01-25
ut,202504,114.0,RSV,202504,2025-01-25
va,202504,99.0,RSV,202504,2025-01-25
vi,202504,0.0,RSV,202504,2025-01-25
vt,202504,13.0,RSV,202504,2025-01-25
wa,202504,94.0,RSV,202504,2025-01-25
wi,202504,191.0,RSV,202504,2025-01-25
wv,202504,67.0,RSV,202504,2025-01-25
wy,202504,28.0,RSV,202504,2025-01-25
ak,202505,30.0,RSV,202505,2025-02-01
al,202505,77.0,RSV,202505,2025-02-01
ar,202505,65.0,RSV,202505,2025-02-01
as,202505,,RSV,202505,2025-02-01
az,202505,351.0,RSV,202505,2025-02-01
ca,202505,763.0,RSV,202505,2025-02-01
co,202505,223.0,RSV,202505,2025-02-01
ct,202505,81.0,RSV,202505,2025-02-01
dc,202505,6.0,RSV,202505,2025-02-01
de,202505,42.0,RSV,202505,2025-02-01
fl,202505,499.0,RSV,202505,2025-02-01
ga,202505,151.0,RSV,202505,2025-02-01
gu,202505,0.0,RSV,202505,2025-02-01
hi,202505,18.0,RSV,202505,2025-02-01
ia,202505,98.0,RSV,202505,2025-02-01
id,202505,42.0,RSV,202505,2025-02-01
il,202505,373.0,RSV,202505,2025-02-01
in,202505,197.0,RSV,202505,2025-02-01
ks,202505,85.0,RSV,202505,2025-02-01
ky,202505,111.0,RSV,202505,2025-02-01
la,202505,122.0,RSV,202505,2025-02-01
ma,202505,235.0,RSV,202505,2025-02-01
md,202505,90.0,RSV,202505,2025-02-01
me,202505,22.0,RSV,202505,2025-02-01
mi,202505,574.0,RSV,202505,2025-02-01
mn,202505,182.0,RSV,202505,2025-02-01
mo,202505,213.0,RSV,202505,2025-02-01
mp,202505,,RSV,202505,2025-02-01
ms,202505,54.0,RSV,202505,2025-02-01
mt,202505,29.0,RSV,202505,2025-02-01
nc,202505,381.0,RSV,202505,2025-02-01
nd,202505,28.0,RSV,202505,2025-02-01
ne,202505,67.0,RSV,202505,2025-02-01
nh,202505,33.0,RSV,202505,2025-02-01
nj,202505,297.0,RSV,202505,2025-02-01
nm,202505,81.0,RSV,202505,2025-02-01
nv,202505,81.0,RSV,202505,2025-02-01
ny,202505,611.0,RSV,202505,2025-02-01
oh,202505,352.0,RSV,202505,2025-02-01
ok,202505,176.0,RSV,202505,2025-02-01
or,202505,151.0,RSV,202505,2025-02-01
pa,202505,865.0,RSV,202505,2025-02-01
pr,202505,46.0,RSV,202505,2025-02-01
ri,202505,55.0,RSV,202505,2025-02-01
sc,202505,127.0,RSV,202505,2025-02-01
sd,202505,23.0,RSV,202505,2025-02-01
tn,202505,141.0,RSV,202505,2025-02-01
tx,202505,551.0,RSV,202505,2025-02-01
ut,202505,178.0,RSV,202505,2025-02-01
va,202505,121.0,RSV,202505,2025-02-01
vi,202505,0.0,RSV,202505,2025-02-01
vt,202505,22.0,RSV,202505,2025-02-01
wa,202505,123.0,RSV,202505,2025-02-01
wi,202505,197.0,RSV,202505,2025-02-01
wv,202505,61.0,RSV,202505,2025-02-01
wy,202505,25.0,RSV,202505,2025-02-01
ak,202506,15.0,RSV,202506,2025-02-08
al,202506,81.0,RSV,202506,2025-02-08
ar,202506,68.0,RSV,202506,2025-02-08
as,202506,,RSV,202506,2025-02-08
az,202506,426.0,RSV,202506,2025-02-08
ca,202506,723.0,RSV,202506,2025-02-08
co,202506,234.0,RSV,202506,2025-02-08
ct,202506,80.0,RSV,202506,2025-02-08
dc,202506,4.0,RSV,202506,2025-02-08
de,202506,33.0,RSV,202506,2025-02-08
fl,202506,420.0,RSV,202506,2025-02-08
ga,202506,161.0,RSV,202506,2025-02-08
gu,202506,0.0,RSV,202506,2025-02-08
hi,202506,24.0,RSV,202506,2025-02-08
ia,202506,111.0,RSV,202506,2025-02-08
id,202506,67.0,RSV,202506,2025-02-08
il,202506,366.0,RSV,202506,2025-02-08
in,202506,224.0,RSV,202506,2025-02-08
ks,202506,96.0,RSV,202506,2025-02-08
ky,202506,107.0,RSV,202506,2025-02-08
la,202506,109.0,RSV,202506,2025-02-08
ma,202506,215.0,RSV,202506,2025-02-08
md,202506,101.0,RSV,202506,2025-02-08
me,202506,26.0,RSV,202506,2025-02-08
mi,202506,485.0,RSV,202506,2025-02-08
mn,202506,224.0,RSV,202506,2025-02-08
mo,202506,187.0,RSV,202506,2025-02-08
mp,202506,,RSV,202506,2025-02-08
ms,202506,39.0,RSV,202506,2025-02-08
mt,202506,32.0,RSV,202506,2025-02-08
nc,202506,357.0,RSV,202506,2025-02-08
nd,202506,28.0,RSV,202506,2025-02-08
ne,202506,90.0,RSV,202506,2025-02-08
nh,202506,30.0,RSV,202506,2025-02-08
nj,202506,218.0,RSV,202506,2025-02-08
nm,202506,112.0,RSV,202506,2025-02-08
nv,202506,105.0,RSV,202506,2025-02-08
ny,202506,522.0,RSV,202506,2025-02-08
oh,202506,287.0,RSV,202506,2025-02-08
ok,202506,167.0,RSV,202506,2025-02-08
or,202506,191.0,RSV,202506,2025-02-08
pa,202506,760.0,RSV,202506,2025-02-08
pr,202506,49.0,RSV,202506,2025-02-08
ri,202506,22.0,RSV,202506,2025-02-08
sc,202506,115.0,RSV,202506,2025-02-08
sd,202506,37.0,RSV,202506,2025-02-08
